model,training_population,training_p_noise,test_opponent,episodes,n_rounds,p_noise,observation_mode,history_length,mean_reward,std_reward,mean_reward_per_round,mean_cooperation_rate,mean_defection_rate
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_majo,100,200,0.1,last_n,3,440.35,202.77945532030606,2.20175,0.5075999999999999,0.4924
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,joss,100,200,0.1,last_n,3,417.43,21.401520973986873,2.08715,0.4693500000000001,0.53065
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_joss,100,200,0.1,last_n,3,427.82,16.804392282971737,2.1391,0.46190000000000014,0.5380999999999999
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober,100,200,0.1,last_n,3,426.34,62.016646152464574,2.1317,0.46259999999999996,0.5374
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober_3,100,200,0.1,last_n,3,235.55,112.96701952339896,1.17775,0.4782,0.5218
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_prober,100,200,0.1,last_n,3,417.44,74.80525649979418,2.0872,0.4658,0.5342
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tft,100,200,0.2,last_n,3,450.3,19.893968935333138,2.2515,0.47509999999999997,0.5249
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,mist,100,200,0.2,last_n,3,447.73,19.75897517585363,2.2386500000000003,0.47645,0.5235500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tftt,100,200,0.2,last_n,3,550.59,23.469595224460093,2.7529500000000002,0.5037,0.49629999999999996
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_tft,100,200,0.2,last_n,3,302.11,21.982217813496433,1.51055,0.51015,0.48985
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,generous_tft,100,200,0.2,last_n,3,471.78,21.486544626812382,2.3588999999999998,0.48590000000000005,0.5141
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,alld,100,200,0.2,last_n,3,240.32,20.71853276658364,1.2016,0.5255,0.47450000000000003
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_majo,100,200,0.2,last_n,3,483.61,146.53476686438614,2.41805,0.5374500000000001,0.46254999999999996
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_majo,100,200,0.2,last_n,3,465.96,149.4505215782133,2.3298,0.5404500000000001,0.4595499999999999
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,joss,100,200,0.2,last_n,3,429.93,20.348098191231536,2.14965,0.48114999999999997,0.51885
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_joss,100,200,0.2,last_n,3,438.53,19.603803202440083,2.19265,0.48595000000000005,0.51405
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober,100,200,0.2,last_n,3,431.33,62.2710293796401,2.15665,0.4837499999999999,0.5162500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober_3,100,200,0.2,last_n,3,321.96,104.83090384042295,1.6098,0.5072,0.49279999999999996
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_prober,100,200,0.2,last_n,3,427.27,66.00709886065286,2.1363499999999997,0.4827,0.5173
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tft,100,200,0.0,last_n,3,433.0,0.0,2.165,0.45000000000000023,0.5499999999999998
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,mist,100,200,0.0,last_n,3,430.0,0.0,2.15,0.45000000000000023,0.5499999999999998
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tftt,100,200,0.0,last_n,3,599.0,0.0,2.995,0.44,0.5600000000000003
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_tft,100,200,0.0,last_n,3,216.0,0.0,1.08,0.49499999999999994,0.5050000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,generous_tft,100,200,0.0,last_n,3,476.74,14.56957103006125,2.3837,0.46629999999999994,0.5337000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,alld,100,200,0.0,last_n,3,114.0,0.0,0.57,0.43,0.5700000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_majo,100,200,0.0,last_n,3,501.0,0.0,2.505,0.4650000000000001,0.5349999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_majo,100,200,0.0,last_n,3,682.0,0.0,3.41,0.5300000000000002,0.4699999999999998
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,joss,100,200,0.0,last_n,3,404.67,13.926991778557205,2.02335,0.46329999999999993,0.5367000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_joss,100,200,0.0,last_n,3,420.77,11.27905581154735,2.10385,0.46090000000000003,0.5390999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober,100,200,0.0,last_n,3,430.0,0.0,2.15,0.45000000000000023,0.5499999999999998
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober_3,100,200,0.0,last_n,3,118.0,0.0,0.59,0.42499999999999977,0.5750000000000002
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_prober,100,200,0.0,last_n,3,424.0,0.0,2.12,0.43,0.5700000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tft,100,200,0.05,last_n,3,437.4,15.152557539900648,2.187,0.4588000000000001,0.5411999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,mist,100,200,0.05,last_n,3,434.8,15.330362030950216,2.174,0.45825000000000005,0.54175
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tftt,100,200,0.05,last_n,3,596.56,19.60628470669545,2.9827999999999997,0.47005,0.5299499999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_tft,100,200,0.05,last_n,3,223.39,17.864990903999924,1.1169499999999999,0.4673,0.5327000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,generous_tft,100,200,0.05,last_n,3,477.86,16.210502768267244,2.3893,0.4631,0.5368999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,alld,100,200,0.05,last_n,3,145.44,11.746761255767481,0.7272,0.4439,0.5561
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_majo,100,200,0.05,last_n,3,583.14,224.77962630096172,2.9156999999999997,0.5047999999999999,0.49520000000000003
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_majo,100,200,0.05,last_n,3,541.78,240.7729461546708,2.7089,0.49994999999999995,0.50005
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,joss,100,200,0.05,last_n,3,410.13,16.946772554088284,2.05065,0.46549999999999997,0.5345
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_joss,100,200,0.05,last_n,3,423.26,16.80215462373799,2.1163,0.4624000000000001,0.5375999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober,100,200,0.05,last_n,3,414.69,72.49188851175005,2.07345,0.4561,0.5439
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober_3,100,200,0.05,last_n,3,156.3,48.259610441859145,0.7815000000000001,0.44300000000000006,0.5569999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_prober,100,200,0.05,last_n,3,413.62,72.9768154964301,2.0681,0.4478999999999999,0.5521
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tft,100,200,0.1,last_n,3,441.12,19.718154071819196,2.2056,0.4561,0.5439
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,mist,100,200,0.1,last_n,3,439.21,19.332508890467377,2.19605,0.45675000000000004,0.54325
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tftt,100,200,0.1,last_n,3,584.88,20.415327575133347,2.9244,0.4858,0.5142
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_tft,100,200,0.1,last_n,3,252.02,18.50134049197517,1.2601,0.47295000000000004,0.52705
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,generous_tft,100,200,0.1,last_n,3,468.57,18.927363788969664,2.34285,0.46525,0.5347500000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,alld,100,200,0.1,last_n,3,176.11,13.972755633732381,0.88055,0.46474999999999994,0.53525
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_majo,100,200,0.1,last_n,3,567.89,197.4312485398398,2.83945,0.523,0.4770000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_majo,100,200,0.1,last_n,3,533.73,215.8372931168291,2.66865,0.5177499999999999,0.4822500000000002
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,joss,100,200,0.1,last_n,3,417.25,19.308741543663583,2.08625,0.4623999999999999,0.5376000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_joss,100,200,0.1,last_n,3,427.97,18.784278000498183,2.13985,0.4592500000000001,0.54075
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober,100,200,0.1,last_n,3,405.29,88.20366148862529,2.02645,0.45669999999999994,0.5433
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober_3,100,200,0.1,last_n,3,205.07,80.47673639008977,1.02535,0.46490000000000004,0.5351
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_prober,100,200,0.1,last_n,3,405.09,88.0461350656575,2.0254499999999998,0.45309999999999995,0.5469
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tft,100,200,0.2,last_n,3,447.21,19.177744914353198,2.23605,0.4778,0.5221999999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,mist,100,200,0.2,last_n,3,446.08,19.130436482213366,2.2304,0.4768999999999999,0.5231000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,tftt,100,200,0.2,last_n,3,556.54,22.106750100365275,2.7826999999999997,0.5266500000000002,0.47334999999999994
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_tft,100,200,0.2,last_n,3,300.9,22.901310006198337,1.5045,0.5030499999999999,0.49695000000000006
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,generous_tft,100,200,0.2,last_n,3,469.08,21.177195281717548,2.3453999999999997,0.4906999999999999,0.5093000000000001
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,alld,100,200,0.2,last_n,3,241.19,20.038310807051573,1.20595,0.5130500000000001,0.48694999999999994
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_majo,100,200,0.2,last_n,3,549.42,124.79777081342439,2.7470999999999997,0.5563499999999999,0.44365000000000004
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_majo,100,200,0.2,last_n,3,504.58,148.04034450108523,2.5229,0.54915,0.4508499999999999
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,joss,100,200,0.2,last_n,3,427.97,20.22100640423221,2.13985,0.484,0.516
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,soft_joss,100,200,0.2,last_n,3,437.02,21.779338832939807,2.1851,0.47914999999999996,0.52085
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober,100,200,0.2,last_n,3,411.91,77.95499919825541,2.05955,0.48185,0.51815
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,prober_3,100,200,0.2,last_n,3,283.43,84.57260253770129,1.4171500000000001,0.5071,0.4929
q_agent_population_reciprocal_pnoise0p1_seed3,reciprocal,0.1,hard_prober,100,200,0.2,last_n,3,412.12,77.74423194038256,2.0606,0.48195,0.5180500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tft,100,200,0.0,last_n,3,417.0,0.0,2.085,0.4099999999999999,0.5900000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,mist,100,200,0.0,last_n,3,404.0,0.0,2.02,0.39000000000000007,0.6100000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tftt,100,200,0.0,last_n,3,591.0,0.0,2.955,0.44500000000000006,0.5549999999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_tft,100,200,0.0,last_n,3,188.0,0.0,0.94,0.5099999999999998,0.4900000000000002
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,generous_tft,100,200,0.0,last_n,3,462.22,15.840820685810442,2.3111,0.4257,0.5743
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,alld,100,200,0.0,last_n,3,104.0,0.0,0.52,0.48,0.52
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_majo,100,200,0.0,last_n,3,770.0,0.0,3.85,0.5149999999999999,0.485
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_majo,100,200,0.0,last_n,3,126.0,0.0,0.63,0.48,0.52
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,joss,100,200,0.0,last_n,3,390.53,12.355933797168063,1.9526499999999998,0.4209999999999999,0.5790000000000002
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_joss,100,200,0.0,last_n,3,404.95,10.082038484354243,2.02475,0.4204,0.5796
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober,100,200,0.0,last_n,3,406.0,0.0,2.03,0.39000000000000007,0.6100000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober_3,100,200,0.0,last_n,3,404.0,0.0,2.02,0.39000000000000007,0.6100000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_prober,100,200,0.0,last_n,3,407.0,0.0,2.035,0.39500000000000013,0.605
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tft,100,200,0.05,last_n,3,430.61,14.588279542153009,2.15305,0.42874999999999985,0.5712500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,mist,100,200,0.05,last_n,3,427.46,14.073677557767194,2.1372999999999998,0.42314999999999997,0.57685
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tftt,100,200,0.05,last_n,3,601.78,22.322446102522008,3.0088999999999997,0.4692,0.5307999999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_tft,100,200,0.05,last_n,3,211.06,17.65662481903039,1.0553,0.48450000000000004,0.5155
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,generous_tft,100,200,0.05,last_n,3,470.25,17.78953343963804,2.35125,0.4373500000000001,0.56265
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,alld,100,200,0.05,last_n,3,137.18,11.497286636419918,0.6859000000000001,0.4888499999999999,0.5111500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_majo,100,200,0.05,last_n,3,482.42,235.16093127898603,2.4121,0.49995000000000006,0.50005
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_majo,100,200,0.05,last_n,3,404.92,224.246457274134,2.0246,0.49500000000000005,0.505
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,joss,100,200,0.05,last_n,3,408.51,13.767712228253465,2.04255,0.4422999999999998,0.5577000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_joss,100,200,0.05,last_n,3,420.32,16.48264541874271,2.1016,0.4388500000000001,0.5611499999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober,100,200,0.05,last_n,3,426.22,33.112408550270096,2.1311,0.4227,0.5772999999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober_3,100,200,0.05,last_n,3,410.26,69.56473531898185,2.0513,0.42745000000000005,0.57255
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_prober,100,200,0.05,last_n,3,429.36,12.88993405724017,2.1468000000000003,0.42465,0.5753499999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tft,100,200,0.1,last_n,3,439.02,19.084014252771873,2.1951,0.43905,0.56095
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,mist,100,200,0.1,last_n,3,436.39,18.816426334455752,2.18195,0.4376,0.5624
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tftt,100,200,0.1,last_n,3,585.43,23.397972134353864,2.9271499999999997,0.4762000000000001,0.5237999999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_tft,100,200,0.1,last_n,3,243.27,16.46867025597392,1.21635,0.48755000000000004,0.51245
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,generous_tft,100,200,0.1,last_n,3,469.13,18.452455121202707,2.34565,0.44754999999999995,0.55245
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,alld,100,200,0.1,last_n,3,170.42,15.020106524256077,0.8521,0.50445,0.49555
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_majo,100,200,0.1,last_n,3,525.84,183.72564981515237,2.6292,0.5117499999999999,0.48825
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_majo,100,200,0.1,last_n,3,464.78,191.89661695819447,2.3239,0.50775,0.4922500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,joss,100,200,0.1,last_n,3,415.78,18.631468004427347,2.0789,0.44955,0.55045
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_joss,100,200,0.1,last_n,3,430.39,18.93984952421745,2.15195,0.4468,0.5532
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober,100,200,0.1,last_n,3,420.18,68.49297482223997,2.1009,0.43985,0.56015
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober_3,100,200,0.1,last_n,3,388.49,102.9349789915945,1.94245,0.45189999999999997,0.5480999999999999
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_prober,100,200,0.1,last_n,3,426.36,54.16613702305158,2.1318,0.44109999999999994,0.5589000000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tft,100,200,0.2,last_n,3,449.09,20.70801535637831,2.24545,0.4725,0.5275
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,mist,100,200,0.2,last_n,3,447.27,20.019418073460578,2.23635,0.47,0.53
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,tftt,100,200,0.2,last_n,3,552.84,22.995530000415297,2.7642,0.5003,0.4997
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_tft,100,200,0.2,last_n,3,295.9,21.253940811059017,1.4794999999999998,0.508,0.49200000000000005
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,generous_tft,100,200,0.2,last_n,3,472.03,22.974531551263457,2.36015,0.47855,0.5214500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,alld,100,200,0.2,last_n,3,239.37,21.2314177576534,1.19685,0.5211000000000001,0.47889999999999994
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_majo,100,200,0.2,last_n,3,489.62,143.50364315932887,2.4481,0.5271000000000001,0.4729
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_majo,100,200,0.2,last_n,3,477.86,141.8764265126522,2.3893,0.52715,0.4728500000000001
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,joss,100,200,0.2,last_n,3,431.83,20.63737144115015,2.15915,0.47665000000000013,0.52335
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,soft_joss,100,200,0.2,last_n,3,439.59,21.127751891765485,2.19795,0.47405,0.52595
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober,100,200,0.2,last_n,3,428.24,67.21623613383898,2.1412,0.47650000000000003,0.5235
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,prober_3,100,200,0.2,last_n,3,385.41,93.95223201180481,1.9270500000000002,0.48475,0.51525
q_agent_population_reciprocal_pnoise0p2_seed1,reciprocal,0.2,hard_prober,100,200,0.2,last_n,3,428.68,62.543885392578545,2.1434,0.4744,0.5256000000000001
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,tft,100,200,0.0,last_n,3,427.0,0.0,2.135,0.44500000000000006,0.5549999999999999
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,mist,100,200,0.0,last_n,3,429.0,0.0,2.145,0.4600000000000001,0.54
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,tftt,100,200,0.0,last_n,3,571.0,0.0,2.855,0.38000000000000006,0.6199999999999999
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,hard_tft,100,200,0.0,last_n,3,194.0,0.0,0.97,0.43,0.5700000000000001
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,generous_tft,100,200,0.0,last_n,3,467.4,15.180909063689171,2.3369999999999997,0.4414,0.5586
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,alld,100,200,0.0,last_n,3,117.0,0.0,0.585,0.4149999999999999,0.585
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,soft_majo,100,200,0.0,last_n,3,236.0,0.0,1.18,0.42499999999999977,0.5750000000000002
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,hard_majo,100,200,0.0,last_n,3,193.0,0.0,0.965,0.435,0.5649999999999997
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,joss,100,200,0.0,last_n,3,398.53,14.111311065949897,1.9926499999999998,0.446,0.5539999999999999
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,soft_joss,100,200,0.0,last_n,3,414.41,11.41235733755301,2.07205,0.4478000000000001,0.5522
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,prober,100,200,0.0,last_n,3,425.0,0.0,2.125,0.44,0.5600000000000003
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,prober_3,100,200,0.0,last_n,3,120.0,0.0,0.6,0.4149999999999999,0.585
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,hard_prober,100,200,0.0,last_n,3,435.0,0.0,2.175,0.4600000000000001,0.54
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,tft,100,200,0.05,last_n,3,435.24,17.922678371270294,2.1762,0.4409,0.5590999999999999
q_agent_population_reciprocal_pnoise0p2_seed2,reciprocal,0.2,mist,100,200,0.05,last_n,3,432.61,16.66306994524118,2.16305,0.44475000000000003,0.55525
